id,source,zh,kind,category,variants,forbidden,context,note,authority,status
f221ce3e,ター坊・白鷹,阿达・白鹰,character,speaker,,,说话人名牌，5 次,,本项目,agreed
f2ac0a91,ノエル,诺艾尔,character,speaker,,,说话人名牌，39 次,,本项目,agreed
f71e01fa,クオンタイズＡ,库翁泰兹Ａ,character,speaker,,,说话人名牌，1 次,,本项目,agreed
fa95b8f3,【イオンを呼んでみよう！】,【试着呼唤依恩吧！】,character,speaker,,,说话人名牌，2 次,,本项目,agreed
faf407c6,男の声,男子的声音,character,speaker,,,说话人名牌，1 次,,本项目,agreed
fdccfee7,クーリン・パリー,库琳・帕里,character,speaker,,,说话人名牌，2 次,,本项目,agreed
fea7bcbb,イオンのありがとうＣＤ,依恩的感谢CD,character,speaker,,,说话人名牌，2 次,,本项目,agreed
food-cated-pr03,food_cateD_Pr03,food_cateD_Pr03,character,speaker,,,说话人名牌，1 次,,本项目,agreed
for-tcha01,for_tchA01,for_tchA01,character,speaker,,,说话人名牌，1 次,,本项目,agreed
gp-1-3,【GPフュージョンとは(1/3)】,【何谓GP融合(1/3)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
gp-2-3,【GPフュージョンとは(2/3)】,【何谓GP融合(2/3)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
gp-3-3,【GPフュージョンとは(3/3)】,【何谓GP融合(3/3)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
hymp-1-5,【HymPの変換方法(1/5)】,【HymP的转换方法(1/5)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
hymp-1-6,【HymP変換レート(1/6)】,【HymP转换汇率(1/6)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
hymp-2-5,【HymPの変換方法(2/5)】,【HymP的转换方法(2/5)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
hymp-2-6,【HymP変換レート(2/6)】,【HymP转换汇率(2/6)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
hymp-3-5,【HymPの変換方法(3/5)】,【HymP的转换方法(3/5)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
hymp-3-6,【HymP変換レート(3/6)】,【HymP转换汇率(3/6)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
hymp-4-5,【HymPの変換方法(4/5)】,【HymP的转换方法(4/5)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
hymp-4-6,【HymP変換レート(4/6)】,【HymP转换汇率(4/6)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
hymp-5-5,【HymPの変換方法(5/5)】,【HymP的转换方法(5/5)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
hymp-5-6,【HymP変換レート(5/6)】,【HymP转换汇率(5/6)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
hymp-6-6,【HymP変換レート(6/6)】,【HymP转换汇率(6/6)】,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ion-lock-01-03,ION_LOCK_01_03,ION_LOCK_01_03,character,speaker,,,说话人名牌，1 次,,本项目,agreed
item-dish007,item_dish007,item_dish007,character,speaker,,,说话人名牌，1 次,,本项目,agreed
linkarno-main15,LinkArno_main15,LinkArno_main15,character,speaker,,,说话人名牌，1 次,,本项目,agreed
linkarno-paper18-01,LinkArno_paper18_01,LinkArno_paper18_01,character,speaker,,,说话人名牌，1 次,,本项目,agreed
linkarno-sleep03,LinkArno_sleep03,LinkArno_sleep03,character,speaker,,,说话人名牌，1 次,,本项目,agreed
lovers-00,Lovers_00,Lovers_00,character,speaker,,,说话人名牌，1 次,,本项目,agreed
mainscenarioevent04,MainScenarioEvent04,MainScenarioEvent04,character,speaker,,,说话人名牌，2 次,,本项目,agreed
masu03,masu03,masu03,character,speaker,,,说话人名牌，1 次,,本项目,agreed
masu04,masu04,masu04,character,speaker,,,说话人名牌，1 次,,本项目,agreed
me-nel03,ME_NEL03,ME_NEL03,character,speaker,,,说话人名牌，1 次,,本项目,agreed
me-nel15,ME_NEL15,ME_NEL15,character,speaker,,,说话人名牌，1 次,,本项目,agreed
me-nel20,ME_NEL20,ME_NEL20,character,speaker,,,说话人名牌，1 次,,本项目,agreed
me01-14,ME01_14,ME01_14,character,speaker,,,说话人名牌，1 次,,本项目,agreed
me03-04,ME03_04,ME03_04,character,speaker,,,说话人名牌，1 次,,本项目,agreed
me04-08,ME04_08,ME04_08,character,speaker,,,说话人名牌，1 次,,本项目,agreed
me06-02,ME06_02,ME06_02,character,speaker,,,说话人名牌，1 次,,本项目,agreed
me07-10,ME07_10,ME07_10,character,speaker,,,说话人名牌，1 次,,本项目,agreed
me09-06,ME09_06,ME09_06,character,speaker,,,说话人名牌，1 次,,本项目,agreed
me11-04,ME11_04,ME11_04,character,speaker,,,说话人名牌，1 次,,本项目,agreed
me12-10,ME12_10,ME12_10,character,speaker,,,说话人名牌，1 次,,本项目,agreed
me13-04,ME13_04,ME13_04,character,speaker,,,说话人名牌，1 次,,本项目,agreed
mea02-01t,MEA02_01T,MEA02_01T,character,speaker,,,说话人名牌，1 次,,本项目,agreed
mea03-02,MEA03_02,MEA03_02,character,speaker,,,说话人名牌，1 次,,本项目,agreed
mea04-05,MEA04_05,MEA04_05,character,speaker,,,说话人名牌，1 次,,本项目,agreed
mea05-08,MEA05_08,MEA05_08,character,speaker,,,说话人名牌，1 次,,本项目,agreed
mea07-04,MEA07_04,MEA07_04,character,speaker,,,说话人名牌，1 次,,本项目,agreed
mea08-08,MEA08_08,MEA08_08,character,speaker,,,说话人名牌，1 次,,本项目,agreed
mea10-09,MEA10_09,MEA10_09,character,speaker,,,说话人名牌，1 次,,本项目,agreed
mea12-04,MEA12_04,MEA12_04,character,speaker,,,说话人名牌，1 次,,本项目,agreed
megido03,megido03,megido03,character,speaker,,,说话人名牌，1 次,,本项目,agreed
menu-divey,MENU_DIVEY,MENU_DIVEY,character,speaker,,,说话人名牌，1 次,,本项目,agreed
nay-mode02,Nay_Mode02,Nay_Mode02,character,speaker,,,说话人名牌，1 次,,本项目,agreed
nelico-come,NELICO_COME,NELICO_COME,character,speaker,,,说话人名牌，1 次,,本项目,agreed
nl-b02b,NL_b02B,NL_b02B,character,speaker,,,说话人名牌，1 次,,本项目,agreed
nl-cl01b,NL_cl01B,NL_cl01B,character,speaker,,,说话人名牌，1 次,,本项目,agreed
nl-d03al1,NL_d03al1,NL_d03al1,character,speaker,,,说话人名牌，1 次,,本项目,agreed
nl-d08al1,NL_d08al1,NL_d08al1,character,speaker,,,说话人名牌，1 次,,本项目,agreed
nl-d11d,NL_d11D,NL_d11D,character,speaker,,,说话人名牌，1 次,,本项目,agreed
nl-dr04b,NL_dr04B,NL_dr04B,character,speaker,,,说话人名牌，1 次,,本项目,agreed
nl-ev02d,NL_ev02D,NL_ev02D,character,speaker,,,说话人名牌，1 次,,本项目,agreed
nl-ev08al1,NL_ev08al1,NL_ev08al1,character,speaker,,,说话人名牌，1 次,,本项目,agreed
nl-fi02al1,NL_fi02al1,NL_fi02al1,character,speaker,,,说话人名牌，1 次,,本项目,agreed
nl-item-book002a,NL_item_book002A,NL_item_book002A,character,speaker,,,说话人名牌，1 次,,本项目,agreed
nl-item-book005a,NL_item_book005A,NL_item_book005A,character,speaker,,,说话人名牌，1 次,,本项目,agreed
nl-item-dish018b,NL_item_dish018B,NL_item_dish018B,character,speaker,,,说话人名牌，1 次,,本项目,agreed
nl-item-final007a,NL_item_final007A,NL_item_final007A,character,speaker,,,说话人名牌，1 次,,本项目,agreed
nl-item-lunch002d,NL_item_lunch002D,NL_item_lunch002D,character,speaker,,,说话人名牌，1 次,,本项目,agreed
nl-item-rna005a,NL_item_rna005A,NL_item_rna005A,character,speaker,,,说话人名牌，1 次,,本项目,agreed
nl-item-sweets012a,NL_item_sweets012A,NL_item_sweets012A,character,speaker,,,说话人名牌，1 次,,本项目,agreed
nl-item-txbios010a,NL_item_txbios010A,NL_item_txbios010A,character,speaker,,,说话人名牌，1 次,,本项目,agreed
nl-item-wear008a,NL_item_wear008A,NL_item_wear008A,character,speaker,,,说话人名牌，1 次,,本项目,agreed
nl-item-wear111a,NL_item_wear111A,NL_item_wear111A,character,speaker,,,说话人名牌，1 次,,本项目,agreed
nl-ma06al1,NL_ma06al1,NL_ma06al1,character,speaker,,,说话人名牌，1 次,,本项目,agreed
nl-s01b,NL_s01B,NL_s01B,character,speaker,,,说话人名牌，1 次,,本项目,agreed
nl-s08al1,NL_s08al1,NL_s08al1,character,speaker,,,说话人名牌，1 次,,本项目,agreed
nl-sw09al1,NL_sw09al1,NL_sw09al1,character,speaker,,,说话人名牌，1 次,,本项目,agreed
nl-tu01d,NL_tu01D,NL_tu01D,character,speaker,,,说话人名牌，1 次,,本项目,agreed
nl-we04d,NL_we04D,NL_we04D,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ownevent-05,OwnEvent_05,OwnEvent_05,character,speaker,,,说话人名牌，1 次,,本项目,agreed
pas-assem,pas_assem,pas_assem,character,speaker,,,说话人名牌，1 次,,本项目,agreed
pas-siboru,pas_siboru,pas_siboru,character,speaker,,,说话人名牌，1 次,,本项目,agreed
piyo03,piyo03,piyo03,character,speaker,,,说话人名牌，1 次,,本项目,agreed
plasma-2,PLASMA隊員,PLASMA队员,character,speaker,,,说话人名牌，5 次,,本项目,agreed
plasma-3,PLASMAの長官,PLASMA长官,character,speaker,,,说话人名牌，2 次,,本项目,agreed
purpose-date-planet,purpose_date_planet,purpose_date_planet,character,speaker,,,说话人名牌，1 次,,本项目,agreed
rt-as01e,RT_as01E,RT_as01E,character,speaker,,,说话人名牌，1 次,,本项目,agreed
rt-bk01a,RT_bk01A,RT_bk01A,character,speaker,,,说话人名牌，1 次,,本项目,agreed
rt-cl02a,RT_cl02A,RT_cl02A,character,speaker,,,说话人名牌，1 次,,本项目,agreed
rt-d03e,RT_d03E,RT_d03E,character,speaker,,,说话人名牌，1 次,,本项目,agreed
rt-d08c,RT_d08C,RT_d08C,character,speaker,,,说话人名牌，1 次,,本项目,agreed
rt-d12al2,RT_d12al2,RT_d12al2,character,speaker,,,说话人名牌，1 次,,本项目,agreed
rt-dr07a,RT_dr07A,RT_dr07A,character,speaker,,,说话人名牌，1 次,,本项目,agreed
rt-ev03b,RT_ev03B,RT_ev03B,character,speaker,,,说话人名牌，1 次,,本项目,agreed
rt-ev10al1,RT_ev10al1,RT_ev10al1,character,speaker,,,说话人名牌，1 次,,本项目,agreed
rt-fi02c,RT_fi02C,RT_fi02C,character,speaker,,,说话人名牌，1 次,,本项目,agreed
rt-item-book004a,RT_item_book004A,RT_item_book004A,character,speaker,,,说话人名牌，1 次,,本项目,agreed
rt-item-cathode009a,RT_item_cathode009A,RT_item_cathode009A,character,speaker,,,说话人名牌，1 次,,本项目,agreed
rt-item-event009b,RT_item_event009B,RT_item_event009B,character,speaker,,,说话人名牌，1 次,,本项目,agreed
rt-item-final010a,RT_item_final010A,RT_item_final010A,character,speaker,,,说话人名牌，1 次,,本项目,agreed
rt-item-lunch004a,RT_item_lunch004A,RT_item_lunch004A,character,speaker,,,说话人名牌，1 次,,本项目,agreed
rt-item-salad001a,RT_item_salad001A,RT_item_salad001A,character,speaker,,,说话人名牌，1 次,,本项目,agreed
rt-item-tool004a,RT_item_tool004A,RT_item_tool004A,character,speaker,,,说话人名牌，1 次,,本项目,agreed
rt-item-wear011a,RT_item_wear011A,RT_item_wear011A,character,speaker,,,说话人名牌，1 次,,本项目,agreed
rt-ma01a,RT_ma01A,RT_ma01A,character,speaker,,,说话人名牌，1 次,,本项目,agreed
rt-mt02a,RT_mt02A,RT_mt02A,character,speaker,,,说话人名牌，1 次,,本项目,agreed
rt-result02-08,RT_RESULT02_08,RT_RESULT02_08,character,speaker,,,说话人名牌，1 次,,本项目,agreed
rt-s05b,RT_s05B,RT_s05B,character,speaker,,,说话人名牌，1 次,,本项目,agreed
rt-sw04al1,RT_sw04al1,RT_sw04al1,character,speaker,,,说话人名牌，1 次,,本项目,agreed
rt-to02c,RT_to02C,RT_to02C,character,speaker,,,说话人名牌，1 次,,本项目,agreed
rt-we03al1,RT_we03al1,RT_we03al1,character,speaker,,,说话人名牌，1 次,,本项目,agreed
salad001,salad001,salad001,character,speaker,,,说话人名牌，1 次,,本项目,agreed
sea-kigae,sea_kigae,sea_kigae,character,speaker,,,说话人名牌，1 次,,本项目,agreed
sea-s04,sea_s04,sea_s04,character,speaker,,,说话人名牌，1 次,,本项目,agreed
seasonal-hinamaturi-tch02,Seasonal_hinamaturi_tch02,Seasonal_hinamaturi_tch02,character,speaker,,,说话人名牌，1 次,,本项目,agreed
seasonal-unndoukai,Seasonal_unndoukai,Seasonal_unndoukai,character,speaker,,,说话人名牌，1 次,,本项目,agreed
select-day-spa,select_day_spa,select_day_spa,character,speaker,,,说话人名牌，1 次,,本项目,agreed
sleep-t00,sleep_T00,sleep_T00,character,speaker,,,说话人名牌，1 次,,本项目,agreed
soine-sasayaki03-03,SOINE_sasayaki03_03,SOINE_sasayaki03_03,character,speaker,,,说话人名牌，1 次,,本项目,agreed
soine-sasayaki07-02,SOINE_sasayaki07_02,SOINE_sasayaki07_02,character,speaker,,,说话人名牌，1 次,,本项目,agreed
sp-dlc-recipe06-tch,SP_DLC_recipe06_tch,SP_DLC_recipe06_tch,character,speaker,,,说话人名牌，1 次,,本项目,agreed
sp02-01t,SP02_01T,SP02_01T,character,speaker,,,说话人名牌，1 次,,本项目,agreed
sys-and,sys_and,sys_and,character,speaker,,,说话人名牌，1 次,,本项目,agreed
sys-date03-end,Sys_Date03_End,Sys_Date03_End,character,speaker,,,说话人名牌，1 次,,本项目,agreed
sys-days-recycle12,sys_days_recycle12,sys_days_recycle12,character,speaker,,,说话人名牌，1 次,,本项目,agreed
sys-dream09-end,Sys_Dream09_End,Sys_Dream09_End,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ta-nel07,ta_NEL07,ta_NEL07,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ta-nel17a,ta_NEL17A,ta_NEL17A,character,speaker,,,说话人名牌，1 次,,本项目,agreed
ta-nel28a,ta_NEL28A,ta_NEL28A,character,speaker,,,说话人名牌，1 次,,本项目,agreed
tas-cle00,tas_cle00,tas_cle00,character,speaker,,,说话人名牌，1 次,,本项目,agreed
tas-mt00,tas_mt00,tas_mt00,character,speaker,,,说话人名牌，1 次,,本项目,agreed
tas-slbc00,tas_slBC00,tas_slBC00,character,speaker,,,说话人名牌，1 次,,本项目,agreed
tron-yome-back,TRON_YOME_BACK,TRON_YOME_BACK,character,speaker,,,说话人名牌，1 次,,本项目,agreed
tu08,tu08,tu08,character,speaker,,,说话人名牌，1 次,,本项目,agreed
us-accp06,us_accP06,us_accP06,character,speaker,,,说话人名牌，1 次,,本项目,agreed
us-head007,us_head007,us_head007,character,speaker,,,说话人名牌，1 次,,本项目,agreed
us-wearp09,us_wearP09,us_wearP09,character,speaker,,,说话人名牌，1 次,,本项目,agreed
useeventall-trigger-acc03,UseEventALL_Trigger_acc03,UseEventALL_Trigger_acc03,character,speaker,,,说话人名牌，1 次,,本项目,agreed
user-goto-word01,User_Goto_Word01,User_Goto_Word01,character,speaker,,,说话人名牌，1 次,,本项目,agreed
wear-choice,wear_choice,wear_choice,character,speaker,,,说话人名牌，1 次,,本项目,agreed
