id,jp,zh,status,attr,src,ctl,note
ui/ui/sharl/uil_event_vote.xml#7752,おめでとうございます！\nシャール共有者全員に賞品が贈呈されます！,恭喜！\n将向夏尔的所有共享者赠送奖品！,translated,text,b249d28374,br=0 nl=0,src-longest-line=33
ui/ui/sharl/uil_event_vote.xml#7853,（賞品の内容は、後に届きます運営メールを御確認ください）,（奖品内容请确认稍后送达的运营邮件）,translated,text,ad4aea1288,br=0 nl=0,src-longest-line=28
ui/ui/sharl/uil_event_vote.xml#8259,不正解,回答错误,translated,text,d41faff501,br=0 nl=0,
ui/ui/sharl/uil_event_vote.xml#8355,残念でした…。次回こそは是非、\n正解して賞品獲得してくださいね！,太遗憾了……下次一定要\n回答正确并获得奖品哦！,translated,text,da65a87ea0,br=0 nl=0,src-longest-line=33
ui/ui/sharl/uil_event_vote.xml#8546,■ ４択応募フォーム ■,■ 四选一应征表单 ■,translated,text,a21f79e409,br=0 nl=0,
ui/ui/sharl/uil_event_vote.xml#8732,１つを選択し、下の「応募する」ボタンを押してください。,请选择一项，并按底部的“应征”按钮。,translated,text,bcac142edf,br=0 nl=0,src-longest-line=27
ui/ui/sharl/uil_event_vote.xml#9487, A:醤油をこぼした,A:弄洒了酱油,translated,text,e8864ddad4,br=0 nl=0,
ui/ui/sharl/uil_event_vote.xml#9587, B:フライパンがひっくり返った,B:平底锅翻了,translated,text,040cf1ffbe,br=0 nl=0,
ui/ui/sharl/uil_event_vote.xml#9693, C:頭の上に目玉焼きが載った,C:煎蛋扣在了头上,translated,text,233679895b,br=0 nl=0,
ui/ui/sharl/uil_event_vote.xml#9798, D:顔にパイがべちゃった,D:派糊了满脸,translated,text,a93a441ec0,br=0 nl=0,
ui/ui/sharl/uil_event_vote.xml#11962,応募する,应征,translated,text,280741e6b5,br=0 nl=0,
ui/ui/sharl/uil_friend_list.xml#502,ニックネーム１２,昵称１２,translated,text,3b7cc7f00f,br=0 nl=0,
ui/ui/sharl/uil_friend_list.xml#734,１２３４５６７８９０あいうえおかきくけこ,１２３４５６７８９０示例文字示例文字示,translated,text,eaf98285dc,br=0 nl=0,
ui/ui/sharl/uil_fr_fo.xml#496,ニックネーム１２,昵称１２,translated,text,3b7cc7f00f,br=0 nl=0,
ui/ui/sharl/uil_fr_fo.xml#697,１２３４５６７８９０あいうえおかきくけこ,１２３４５６７８９０示例文字示例文字示,translated,text,eaf98285dc,br=0 nl=0,
ui/ui/sharl/uil_labor.xml#1100,タイトル,标题,translated,text,47b4753f22,br=0 nl=0,
ui/ui/sharl/uil_labor.xml#1195,タイトル,标题,translated,text,47b4753f22,br=0 nl=0,
ui/ui/sharl/uil_labor.xml#2344,召喚できるシャールはいないようです,似乎没有可以召唤的夏尔,translated,text,ee952336d7,br=0 nl=0,
ui/ui/sharl/uil_labor.xml#2802,レイバー選択,劳工选择,translated,text,34aae651d7,br=0 nl=0,
ui/ui/sharl/uil_labor.xml#2942,サポーター選択,支援者选择,translated,text,5554d26705,br=0 nl=0,
ui/ui/sharl/uil_labor.xml#3083,選ばれたシャール,所选的夏尔,translated,text,c1c0b1aa9b,br=0 nl=0,
ui/ui/sharl/uil_labor.xml#3572,協力申請可能人数,可申请协力人数,translated,text,b47e10c3f5,br=0 nl=0,
ui/ui/sharl/uil_labor_sharl_list.xml#834,シャール名,夏尔名称,translated,text,54cd816081,br=0 nl=0,
ui/ui/sharl/uil_labor_sharl_list.xml#945,【作業中】,【工作中】,translated,text,befc2fc7c1,br=0 nl=0,
ui/ui/sharl/uil_labor_sharl_list.xml#1060,【ひま中】,【闲暇中】,translated,text,e6c748735b,br=0 nl=0,
ui/ui/sharl/uil_labor_sharl_list.xml#1177,【休養中】,【休养中】,translated,text,6213442ca1,br=0 nl=0,
ui/ui/sharl/uil_labor_sharl_list.xml#1289,ニックネーム,昵称,translated,text,6e56ebe58f,br=0 nl=0,
ui/ui/sharl/uil_labor_sharl_list.xml#1537,１２３４５６７８９０あいうえおかきくけこ,１２３４５６７８９０示例文字示例文字示,translated,text,eaf98285dc,br=0 nl=0,
ui/ui/sharl/uil_labor_sharl_list.xml#2227,修復力:,修复力:,translated,text,91ef731190,br=0 nl=0,
ui/ui/sharl/uil_learn_skill_info.xml#299,名称,名称,translated,text,1be7ae4fc2,br=0 nl=0,
ui/ui/sharl/uil_learn_skill_info.xml#375,なにかの効果。なにかがアップしたりしなかったり下がったり。,某种效果。有些属性上升，有些不变，有些下降。,translated,text,519864aa03,br=0 nl=0,src-longest-line=29
ui/ui/sharl/uil_learn_skill_info.xml#522,必要HymP,所需HymP,translated,text,73ac85bf35,br=0 nl=0,
ui/ui/sharl/uil_learn_skill_info.xml#774,■開放条件,■开放条件,translated,text,5229df9108,br=0 nl=0,
ui/ui/sharl/uil_learn_skill_info.xml#831,1.シャールレベルが,1.夏尔等级达到,translated,text,de2ddc61bd,br=0 nl=0,
ui/ui/sharl/uil_learn_skill_info.xml#969,以上。,以上。,translated,text,09ad1f2169,br=0 nl=0,
ui/ui/sharl/uil_learn_skill_info.xml#1026,2.このシャールのエネルギー,2.该夏尔的能量,translated,text,c773a0b924,br=0 nl=0,
ui/ui/sharl/uil_learn_skill_info.xml#1090,送信量が,传送量达到,translated,text,408445064e,br=0 nl=0,
ui/ui/sharl/uil_learn_skill_info.xml#1230,mag.以上。,mag.以上。,translated,text,70f2fe4983,br=0 nl=0,
ui/ui/sharl/uil_learn_skill_info.xml#1575,■現在状況,■当前状况,translated,text,08566edf09,br=0 nl=0,
ui/ui/sharl/uil_learn_skill_info.xml#1643,成立,成立,translated,text,d498662a83,br=0 nl=0,
ui/ui/sharl/uil_mail_admin.xml#395,■スタッフへのメッセージ,■给制作团队的留言,translated,text,e9bddd4a67,br=0 nl=0,
ui/ui/sharl/uil_mail_admin.xml#547,シェルノサージュでは、プレイヤーとスタッフとの対話を\n元に、更なるバージョンアップを続けていきます。\n皆様からの御意見、ご要望をお待ちしております！,《Ciel nosurge》将以玩家与制作团队的交流\n为基础，持续进行版本升级。\n期待各位提出宝贵意见与建议！,translated,text,6091687723,br=0 nl=0,src-longest-line=76
ui/ui/sharl/uil_mail_admin.xml#756,件名,主题,translated,text,3129c30ec5,br=0 nl=0,
ui/ui/sharl/uil_mail_admin.xml#822,件名,主题,translated,title,3129c30ec5,br=0 nl=0,
ui/ui/sharl/uil_mail_admin.xml#917,スタッフへのメッセージ,给制作团队的留言,translated,text,0ce5fa1fb8,br=0 nl=0,
ui/ui/sharl/uil_mail_admin.xml#1027,本文,正文,translated,text,35f496a304,br=0 nl=0,
ui/ui/sharl/uil_mail_admin.xml#1094,メッセージ,消息,translated,title,6640e4a392,br=0 nl=0,
ui/ui/sharl/uil_mail_admin.xml#1252,メッセージを入力する場合は<CR>タップしてください,若要输入消息<CR>请点击此处,translated,text,cddf9a903e,<CR> br=0 nl=0,keep-tags <CR>; src-longest-line=26
ui/ui/sharl/uil_mail_form.xml#393,■メール送信,■发送邮件,translated,text,92f3d0da66,br=0 nl=0,
ui/ui/sharl/uil_mail_form.xml#765,ニックネーム１２,昵称１２,translated,text,3b7cc7f00f,br=0 nl=0,
ui/ui/sharl/uil_mail_form.xml#997,１２３４５６７８９０あいうえおかきくけこ,１２３４５６７８９０示例文字示例文字示,translated,text,eaf98285dc,br=0 nl=0,
ui/ui/sharl/uil_mail_form.xml#1744,件名,主题,translated,text,3129c30ec5,br=0 nl=0,
ui/ui/sharl/uil_mail_form.xml#1810,件名,主题,translated,title,3129c30ec5,br=0 nl=0,
ui/ui/sharl/uil_mail_form.xml#1905,件名を入力する場合はタップしてください,若要输入主题请点击此处,translated,text,8c88d69f80,br=0 nl=0,
ui/ui/sharl/uil_mail_form.xml#2023,本文,正文,translated,text,35f496a304,br=0 nl=0,
ui/ui/sharl/uil_mail_form.xml#2090,メッセージ,消息,translated,title,6640e4a392,br=0 nl=0,
ui/ui/sharl/uil_mail_form.xml#2248,メッセージを入力する場合は<CR>タップしてください,若要输入消息<CR>请点击此处,translated,text,cddf9a903e,<CR> br=0 nl=0,keep-tags <CR>; src-longest-line=26
ui/ui/sharl/uil_mail_form_readonly.xml#452,ニックネーム１２,昵称１２,translated,text,3b7cc7f00f,br=0 nl=0,
ui/ui/sharl/uil_mail_form_readonly.xml#684,１２３４５６７８９０あいうえおかきくけこ,１２３４５６７８９０示例文字示例文字示,translated,text,eaf98285dc,br=0 nl=0,
ui/ui/sharl/uil_mail_form_readonly.xml#2417,ジャンプ,跳转,translated,text,72846f25bf,br=0 nl=0,
ui/ui/sharl/uil_make_sharl.xml#1132,■生成に必要なHymP,■生成所需的HymP,translated,text,660041df6b,br=0 nl=0,
ui/ui/sharl/uil_make_sharl.xml#1318,必要HymPを消費して、このシャールをゲットしましょう！,消耗所需HymP，获得该夏尔吧！,translated,text,ae98396d2f,br=0 nl=0,src-longest-line=28
ui/ui/sharl/uil_make_sharl.xml#1648,必要HymP,所需HymP,translated,text,73ac85bf35,br=0 nl=0,
ui/ui/sharl/uil_make_sharl.xml#2378,以下のオプションを活用すると、シャールを有利に生成できます。,灵活运用以下选项，可以更有利地生成夏尔。,translated,text,2cd8c6457f,br=0 nl=0,src-longest-line=30
ui/ui/sharl/uil_make_sharl.xml#9341,HymPを追加して初期レベルを上げる,追加HymP提升初始等级,translated,text,143f077c64,br=0 nl=0,
ui/ui/sharl/uil_make_sharl.xml#9460,もう少しだけHymPを追加することで、\n最初から高LVのシャールをゲットする\nことができます。,只要追加少量HymP，\n即可从一开始获得高等级的夏尔。,translated,text,637188a8f6,br=0 nl=0,src-longest-line=49
ui/ui/sharl/uil_make_sharl.xml#10233,シャール無料券を使う,使用夏尔免费券,translated,text,87a8642570,br=0 nl=0,
ui/ui/sharl/uil_make_sharl.xml#10362,残り,剩余,translated,text,066dd693e4,br=0 nl=0,
ui/ui/sharl/uil_make_sharl.xml#10586,枚,张,translated,text,b74eb414e6,br=0 nl=0,
ui/ui/sharl/uil_make_sharl.xml#10680,初期LV10のシャールを、HymP0で生成できます。,可以以0 HymP生成初始LV10的夏尔。,translated,text,473adb0d00,br=0 nl=0,src-longest-line=26
ui/ui/sharl/uil_mini_info.xml#523,アーキンス,阿尔金斯,translated,text,88a789695c,br=0 nl=0,
ui/ui/sharl/uil_mini_info.xml#744,アーキンス,阿尔金斯,translated,text,88a789695c,br=0 nl=0,
ui/ui/sharl/uil_mini_info.xml#896,【作業中】,【工作中】,translated,text,befc2fc7c1,br=0 nl=0,
ui/ui/sharl/uil_mini_info.xml#1010,【ひま中】,【闲暇中】,translated,text,e6c748735b,br=0 nl=0,
ui/ui/sharl/uil_mini_info.xml#1125,【休養中】,【休养中】,translated,text,6213442ca1,br=0 nl=0,
ui/ui/sharl/uil_mq_bonus.xml#218,■マイクロクエーサーボーナス一覧,■微类星体奖励一览,translated,text,d797cd2986,br=0 nl=0,
ui/ui/sharl/uil_mq_bonus.xml#365,あなたが獲得したマイクロクエーサーボーナスの一覧です。,你所获得的微类星体奖励一览。,translated,text,4108113874,br=0 nl=0,src-longest-line=27
ui/ui/sharl/uil_mq_bonus.xml#909,シャール契約無料券１回分,夏尔契约免费券1次,translated,text,4322f5fd6e,br=0 nl=0,
ui/ui/sharl/uil_mq_bonus.xml#1324,新しい仮想世界をねりこさんが持ってきてくれます。,妮莉库会带来新的虚拟世界。,translated,text,00e7809992,br=0 nl=0,
ui/ui/sharl/uil_mq_info.xml#226,■エネルギーチャージ情報,■能量充能信息,translated,text,3a2ac49ba2,br=0 nl=0,
ui/ui/sharl/uil_mq_info.xml#370,イオンの惑星へのエネルギーチャージ情報です。,向依恩的行星充能的信息。,translated,text,ce3e932b7d,br=0 nl=0,
ui/ui/sharl/uil_mq_info.xml#478,【最終更新:,【最后更新:,translated,text,b579155714,br=0 nl=0,
ui/ui/sharl/uil_mq_info.xml#1194,現在の惑星へのチャージ総量,当前行星充能总量,translated,text,b976511f37,br=0 nl=0,
ui/ui/sharl/uil_mq_info.xml#1655,　 うち、あなたの送信したエナジー,其中你传送的能量,translated,text,1739cc8a17,br=0 nl=0,
ui/ui/sharl/uil_mq_info.xml#2276,次のチャージボーナス,下一次充能奖励,translated,text,108e6d3831,br=0 nl=0,
ui/ui/sharl/uil_mq_info.xml#2394,新しいシナリオをゲット！,获得新剧本！,translated,text,5f98bcf7ce,br=0 nl=0,
ui/ui/sharl/uil_mq_info.xml#2575,なにかがアップしたりしなかったり下がったり。,有些属性上升，有些不变，有些下降。,translated,text,d1224f4466,br=0 nl=0,
ui/ui/sharl/uil_mq_info.xml#2734,次ボーナスまでのチャージ状況,距下次奖励的充能情况,translated,text,7e4a720173,br=0 nl=0,
ui/ui/sharl/uil_mq_info2.xml#226,■エネルギーチャージ詳細情報,■能量充能详细信息,translated,text,b38df99bc2,br=0 nl=0,
ui/ui/sharl/uil_mq_info2.xml#372,あなたやシャールがどれだけエネルギーチャージしたかを\nこのページで見ることができます。,可以在此页面查看\n你与夏尔完成了多少能量充能。,translated,text,96f0dabc86,br=0 nl=0,src-longest-line=44
ui/ui/sharl/uil_mq_info2.xml#2285,あなた,你,translated,text,91cb527661,br=0 nl=0,
ui/ui/sharl/uil_mq_info2.xml#2694,送信回数のべ,累计发送次数,translated,text,b0dbef185d,br=0 nl=0,
ui/ui/sharl/uil_mq_info2.xml#2771,回,次,translated,text,5b722ab415,br=0 nl=0,
ui/ui/sharl/uil_mq_info2.xml#2954,現在の\nシャール,当前的\n夏尔,translated,text,9818578c3b,br=0 nl=0,
ui/ui/sharl/uil_mq_info2.xml#3374,送信回数のべ,累计发送次数,translated,text,b0dbef185d,br=0 nl=0,
ui/ui/sharl/uil_mq_info2.xml#3451,回,次,translated,text,5b722ab415,br=0 nl=0,
ui/ui/sharl/uil_mq_mini_info.xml#411,現在の惑星再生エナジー総量,当前行星再生能量总量,translated,text,8fa6ce839d,br=0 nl=0,
ui/ui/sharl/uil_mq_send.xml#276,■エネルギーを送る,■传送能量,translated,text,8e226ed11b,br=0 nl=0,
ui/ui/sharl/uil_mq_send.xml#417,イオンの惑星にエネルギーを送りましょう。\nチャージするには右下の「決」を押してください。,向依恩的行星传送能量吧。\n若要充能请按右下方的“确”。,translated,text,2e15a88ca4,br=0 nl=0,src-longest-line=45
ui/ui/sharl/uil_mq_send.xml#1156,チャージ可能,可以充能,translated,text,d53f14d81f,br=0 nl=0,
ui/ui/sharl/uil_mq_send.xml#1260,このシャールでチャージできます。,可以使用此夏尔进行充能。,translated,text,c4208e42e7,br=0 nl=0,
ui/ui/sharl/uil_mq_send.xml#1985,チャージ不可,无法充能,translated,text,6c03e361c1,br=0 nl=0,
ui/ui/sharl/uil_mq_send.xml#2089,チャージは１シャール１日１回です。,充能每只夏尔每日限1次。,translated,text,f0be0bb1be,br=0 nl=0,
ui/ui/sharl/uil_mq_send.xml#2253,予想エネルギー送信量,预估能量传送量,translated,text,8bcb54862f,br=0 nl=0,
ui/ui/sharl/uil_mq_send.xml#3222,現在ボーナスタイム中！,当前处于奖励时间内！,translated,text,7eea45a7ec,br=0 nl=0,
ui/ui/sharl/uil_mq_send.xml#3485,ボーナスタイム期間中は、送信エネルギーが増加します。,奖励时间期间，传送的能量会增加。,translated,text,5fece53149,br=0 nl=0,src-longest-line=26
ui/ui/sharl/uil_mq_send.xml#3662,現在、ボーナスタイム中ではありません。,当前不是奖励时间。,translated,text,9d5e768ba9,br=0 nl=0,
ui/ui/sharl/uil_mq_send.xml#3786,次のボーナス発生に必要なexp.,下次发生奖励所需exp.,translated,text,cb28078084,br=0 nl=0,
ui/ui/sharl/uil_mq_tweet.xml#497,ニックネーム１２,昵称１２,translated,text,3b7cc7f00f,br=0 nl=0,
ui/ui/sharl/uil_mq_tweet.xml#784,１２３４５６７８９０あいうえおかきくけこ,１２３４５６７８９０示例文字示例文字示,translated,text,eaf98285dc,br=0 nl=0,
ui/ui/sharl/uil_mq_tweet.xml#1024,ここにツイートが表示されるよ。最大で３行になるよ。折り返して何文字はいるかな？最後は「...」で終わる感...,这里会显示推文哦。最多为3行。换行能放多少个字呢？最后以“……”结尾的感觉……,translated,text,496c78326b,br=0 nl=0,src-longest-line=55
ui/ui/sharl/uil_mysharl_list.xml#1076,エージェント・セブン<=Spe.FlM.Recu,特工七号<=Spe.FlM.Recu,translated,text,46ddaefee8,br=0 nl=0,
ui/ui/sharl/uil_mysharl_list.xml#1719,【作業中】,【工作中】,translated,text,befc2fc7c1,br=0 nl=0,
ui/ui/sharl/uil_mysharl_list.xml#1833,【ひま中】,【闲暇中】,translated,text,e6c748735b,br=0 nl=0,
ui/ui/sharl/uil_mysharl_list.xml#1948,【休養中】,【休养中】,translated,text,6213442ca1,br=0 nl=0,
ui/ui/sharl/uil_mysharl_list.xml#2045,回:,次:,translated,text,f8303b11a1,br=0 nl=0,
ui/ui/sharl/uil_mysharl_list.xml#2117,4分30秒,4分30秒,translated,text,e28b89f9d4,br=0 nl=0,
ui/ui/sharl/uil_mysharl_list.xml#2176,修:,修:,translated,text,ed19aae043,br=0 nl=0,
ui/ui/sharl/uil_mysharl_list.xml#2304,指:,指:,translated,text,8ac55fbb8a,br=0 nl=0,
ui/ui/sharl/uil_mysharl_list.xml#2425,人,人,translated,text,4912771a42,br=0 nl=0,
ui/ui/sharl/uil_nest_frd_list.xml#524,ニックネーム１２,昵称１２,translated,text,3b7cc7f00f,br=0 nl=0,
ui/ui/sharl/uil_nest_frd_list.xml#776,１２３４５６７８９０あいうえおかきくけこ,１２３４５６７８９０示例文字示例文字示,translated,text,eaf98285dc,br=0 nl=0,
ui/ui/sharl/uil_new_arrival_mail_info.xml#218,《　メール新着情報　》,《　新邮件提醒　》,translated,text,4aad84afb1,br=0 nl=0,
ui/ui/sharl/uil_new_arrival_mail_info.xml#762,新 着,新 到,translated,text,51833be884,br=0 nl=0,
ui/ui/sharl/uil_new_arrival_mail_info.xml#851,メッセージ,消息,translated,text,6640e4a392,br=0 nl=0,
ui/ui/sharl/uil_new_arrival_mail_info.xml#1072,件,件,translated,text,04d7e6fc2c,br=0 nl=0,
ui/ui/sharl/uil_new_arrival_mail_info.xml#1594,運 営,运 营,translated,text,9aa825ee24,br=0 nl=0,
ui/ui/sharl/uil_new_arrival_mail_info.xml#1683,からのお知らせ,的通知,translated,text,c79a945c37,br=0 nl=0,
ui/ui/sharl/uil_new_arrival_mail_info.xml#1907,件,件,translated,text,04d7e6fc2c,br=0 nl=0,
ui/ui/sharl/uil_profile.xml#441,ニックネーム１２,昵称１２,translated,text,3b7cc7f00f,br=0 nl=0,
ui/ui/sharl/uil_profile.xml#642,１２３４５６７８９０あいうえおかきくけこ,１２３４５６７８９０示例文字示例文字示,translated,text,eaf98285dc,br=0 nl=0,
